mblogid,_id,url,comments_count,user_id,user_name,content
PpCj5cvZX,5161054552982941,https://weibo.com/2024597120/PpCj5cvZX,28,2024597120,科技Sexy,"来有福之地参加数字中国建设峰会啦！
今天上午的分论坛是数智化重构企业管理范式论坛，中国一汽董事长邱现军发表讲话，数字化已然成为主旋律。
#第八届数字中国建设峰会#  "
PpxKa9gq5,5160879142208073,https://weibo.com/7922294356/PpxKa9gq5,2,7922294356,白莲之韵,科技创新超级无敌！数字引领是时代发展新潮流！走进现场，见证奇迹！八届数字中国建设峰会于2025年4月29日—30日在福州举办。期间见证奇迹，期待惊喜！ http://t.cn/A6d9BMKC 
PpwaflFHQ,5160818435165210,https://weibo.com/1975415803/PpwaflFHQ,107,1975415803,中国电信,站在数字中国建设新的历史起点上，中国电信将坚定履行使命责任，全面拥抱人工智能，推动企业战略升级，更好赋能经济社会数智化转型发展。——中国电信董事长柯瑞文在第八届数字中国建设峰会主论坛演讲 #2025智能云生态大会# #科技翼力量# http://t.cn/A6d9cgqv 
PptNri5vh,5160727414311063,https://weibo.com/2002148123/PptNri5vh,1523,2002148123,中国联通,化身飞行员纵览山河盛景，感受超低空飞行的速度与激情；紧急时刻，无人机15分钟配送血液……这些颇具未来感的场景，正在#第八届数字中国建设峰会#中国联通低空经济展区火热上演。一组精彩高清大图来袭！#拥抱智能向新前行# 
Ppvv1F5wt,5160792879792681,https://weibo.com/6263709425/Ppvv1F5wt,1,6263709425,鲜枣课堂小枣君,中国联通主办的工业互联网产业生态大会，干货不少，值得认真听听。#第八届数字中国建设峰会##数字中国建设峰会##拥抱智能向新前行# 
PpEh9m6lT,5161130235267637,https://weibo.com/2002148123/PpEh9m6lT,1264,2002148123,中国联通,4月28日—5月4日，#第八届数字中国建设峰会#现场体验区在福州海峡国际会展中心开放参观。中国联通展区精心打造了联通元景、数网共创，以及AI赋能数字经济、数字政务、医疗健康等九大板块，全方位展示自身助力网络强国、数字中国建设的硬核实力与丰硕成果。来看现场精彩瞬间！#拥抱智能向新前行# 
Ppv7ra9ow,5160778252419396,https://weibo.com/2001627641/Ppv7ra9ow,522,2001627641,中国移动,#第八届数字中国建设峰会# 正在进行时。@中移互联网有限公司 携移动云盘、量子安全产品、消息智能体、云OS智能体等AI+创新产品应用亮相，以“智能应用创新”与“安全能力筑基”的双线并进，让AI改进、重构和创新工作与生活，以崭新面貌积极拥抱AI普惠、AI平权的新时代。#智焕新生共创AI+时代##移起AI+# 
PptNbBb0a,5160727258860430,https://weibo.com/2728041997/PptNbBb0a,5,2728041997,地铁客流及运输研究阿牛,#福州地铁# 今日（2025年04月29日，周二，免费日，#第八届数字中国建设峰会#开幕）福州地铁客流能否一举攻破百万？#福州乘数而上# 
Ppu81wTKQ,5160740177840820,https://weibo.com/1685262231/Ppu81wTKQ,1,1685262231,福建新闻广播fm1036,#第八届数字中国建设峰会##福州乘数而上#云端探“数”｜我在数字峰会，遇见了未来之光http://t.cn/A6dSdxFm 
Ppu8rgBIx,5160740433958237,https://weibo.com/1685262231/Ppu8rgBIx,1,1685262231,福建新闻广播fm1036,#第八届数字中国建设峰会##福州乘数而上#【#2025数字中国建设峰会# 】第八届数字中国建设峰会在福州开幕。http://t.cn/A6dKx1M5 
PpvQilrGr,5160806065111307,https://weibo.com/1899058774/PpvQilrGr,1,1899058774,通信信息报,【中国电信智能云生态成果展盛大亮相第八届数字中国建设峰会】 http://t.cn/A6d9L1k6 
PpD2Z5BIC,5161083011336634,https://weibo.com/6365990425/PpD2Z5BIC,6,6365990425,大河财立方,【#移动互联网未成年人模式正式发布#】4月30日消息，移动互联网未成年人模式4月29日上午在第八届数字中国建设峰会主论坛上正式发布。 http://t.cn/A6dNhqXQ 
Ppw1JBIVB,5160813158990843,https://weibo.com/1975415803/Ppw1JBIVB,186,1975415803,中国电信,【中国电信柯瑞文：云网筑基 数智赋能，共谱数字中国建设新篇章】4月29日，第八届数字中国建设峰会在福州举行。中国电信董事长柯瑞文出席峰会开幕式，并在主论坛上发表题为《云网筑基 数智赋能，共谱数字中国建设新篇章》的主旨演讲。#2025智能云生态大会# #天翼资讯#  http://t.cn/A6d9UFSM 
PpDGD21y2,5161107590482610,https://weibo.com/2001627641/PpDGD21y2,512,2001627641,中国移动,中国移动理想生活家丨 AI赋能多元生活场景#第八届数字中国建设峰会# #智焕新生共创AI+时代# #移起AI+# http://t.cn/A6dNpipI 
PpBmgywhu,5161018088227244,https://weibo.com/5705821884/PpBmgywhu,1,5705821884,余涛_静心如莲,2025年第八届数字中国建设峰会，时间真的太快了，都第八届了：）#第八届数字中国建设峰会# 
Ppu6f2i2L,5160739070546019,https://weibo.com/1481944214/Ppu6f2i2L,5,1481944214,飞象网项立刚,"#第八届数字中国建设峰会#这样的会以前是电脑、网络、手机的世界，今天已是汽车、机器人、飞机的天下了。

数字经济早已渗透到所有领域，中国联通发力低空经济，这也是抓住了面向未来的节奏。 
 #拥抱智能向新前行# "
PpttpFML4,5160714999958878,https://weibo.com/2002148123/PpttpFML4,1392,2002148123,中国联通,#第八届数字中国建设峰会#现场体验区4月28日-5月4日亮相福州海峡国际会展中心。中国联通充分发挥企业科技创新主体作用和数字经济核心产业作用，精心打造成果丰硕的主展台，并特别开设低空经济专题展区，全方位展示自身在数字中国建设中取得的创新成果，诚邀您的莅临与关注！#拥抱智能向新前行# 
PpvPxE3rT,5160805599546381,https://weibo.com/2001627641/PpvPxE3rT,527,2001627641,中国移动,打卡中国移动咪咕展区！第八届数字中国建设峰会看什么？怎么看？咪咕探展小分队出动，为你解答。#智焕新生共创AI+时代# #移起AI+# #第八届数字中国建设峰会# #咪咕亮相数字峰会# http://t.cn/A6d9LHp9 
PpEdhajtS,5161127832458168,https://weibo.com/5651101017/PpEdhajtS,2,5651101017,三剑客,4月28日至5月4日，#第八届数字中国建设峰会# •智能云生态大会在福州海峡国际会展中心举办。在30日召开的智能云生态大会主论坛上，中国电信董事长柯瑞文作题为《数智国云，共谱新篇》的主题演讲。 http://t.cn/A6dphuSs 
PpvtCESyq,5160792009742830,https://weibo.com/6205409064/PpvtCESyq,6,6205409064,茌平融媒,#第八届数字中国建设峰会# 第八届数字中国建设峰会于2025年4月29日至30日在福建省福州市举办，以“二十五载奋进路 数字中国谱新篇——数智引领高质量发展”为主题，由国家发展改革委、国家数据局、国家网信办、工业和信息化部及福建省人民政府共同主办。 
PptsNr1bt,5160714616439411,https://weibo.com/2625481001/PptsNr1bt,33,2625481001,班主任的课,【峰会福州城 山海皆算力】#福州乘数而上#“慢”是千年坊巷的呼吸，“快”是山海奔涌的算力。在这人间四月天，一起来感受现代化图景下的慢生活。4月29日-30日中国·福州，#第八届数字中国建设峰会# 邀你实地触摸数字榕城的脉搏。http://t.cn/A6daTb8B 
Ppv3Wl2AH,5160776085014851,https://weibo.com/1144393351/Ppv3Wl2AH,10,1144393351,通信老柳,#第八届数字中国建设峰会# 无人投弹机来了，带个炸弹飞你头上，扔下来就跑[哈哈]还有这个枪不错，一万块钱一把，专门打无人机，一炮抢一个，感觉比打鸟好玩[哈哈] 
PpCas2cQJ,5161049200526053,https://weibo.com/2002148123/PpCas2cQJ,1225,2002148123,中国联通,"早安！
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
Ppv2Q8Vyu,5160775402127870,https://weibo.com/2001627641/Ppv2Q8Vyu,525,2001627641,中国移动,快看，活的灵犀！我在中国移动APP等你呦！#第八届数字中国建设峰会# #智焕新生共创AI+时代# #移起AI+# http://t.cn/A6dKmBQ7 
Ppv3G9kwk,5160775922223836,https://weibo.com/1481944214/Ppv3G9kwk,175,1481944214,飞象网项立刚,"#第八届数字中国建设峰会# 飞行蝴蝶刀，为台独力量准备的无人机，10万架次一个机群，飞10个架次。

台军士兵一人按5个量分配。
#拥抱智能向新前行# "
PpvtpEKTQ,5160791879713406,https://weibo.com/5652189783/PpvtpEKTQ,3,5652189783,海南廖孝炳,#有福之州遇见数智未来#千年闽都8年“C位”领跑，院士大咖、科技巨头、极客玩家在这集结碰撞智慧火花；AI、元宇宙、量子计算满足你关于黑科技的想象；三坊七巷遇见AR，非遗技艺在“云端”焕发新生……#数字中国建设峰会福州见#。 http://t.cn/A6dMojNz 
PpEb3Ek9H,5161126459610601,https://weibo.com/2001627641/PpEb3Ek9H,508,2001627641,中国移动,茉莉花开风正好，来一场沉浸式“黑科技”体验之旅～中国移动“新动力量”宣讲员带您一起走进第八届数字中国建设峰会，抢“鲜”体验中国移动展馆里“AI+”的智焕新生！#智焕新生共创AI+时代# #第八届数字中国建设峰会# #移起AI+# http://t.cn/A6dpvrqn  
PpF333W3p,5161159930938147,https://weibo.com/1975415803/PpF333W3p,74,1975415803,中国电信,【中国电信柯瑞文：数智国云，共谱新篇】4月28日至5月4日，第八届数字中国建设峰会•智能云生态大会在福州海峡国际会展中心举办。在30日召开的智能云生态大会主论坛上，中国电信董事长柯瑞文作题为《数智国云，共谱新篇》的主题演讲。#2025智能云生态大会# #天翼资讯#  http://t.cn/A6dpRTtU 
PpE5MxMZE,5161123188053158,https://weibo.com/2001627641/PpE5MxMZE,509,2001627641,中国移动,【中国移动科技图鉴】季夏之风轻抚八闽，数字之梦如彩凤和鸣。#第八届数字中国建设峰会#为数字中国建设立起“风向标”。中国移动以AI赋能千行百业、千家万户，特别是围绕“新三样”内容，带来了各种“硬核装备”。让我们一同打卡“移动科技图鉴”，解锁未来科技密码。#智焕新生共创AI+时代# #移起AI+# 
PpDih6lGo,5161092491513320,https://weibo.com/2001627641/PpDih6lGo,509,2001627641,中国移动,中国移动黑科技带你“移”起穿越AI+时代，感受美好未来～#智焕新生共创AI+时代# #第八届数字中国建设峰会# #移起AI+# http://t.cn/A6dN5mPz 
PpDAEu5Qb,5161103887172295,https://weibo.com/5964184998/PpDAEu5Qb,7,5964184998,安徽反邪教,#家长可控制未成年人手机上网时长#【#移动互联网未成年人模式正式发布#】#家长可一键启动所有APP未成年模式#4月29日上午，移动互联网未成年人模式在第八届数字中国建设峰会主论坛上正式发布。（新华网） http://t.cn/A6dN9tiY 
PpDZ7alYM,5161119052467772,https://weibo.com/1967528765/PpDZ7alYM,2,1967528765,禾子的情绪垃圾桶,数聚青海 绿算赋能 #第八届数字中国建设峰会#  
PptJrqhv3,5160724936263801,https://weibo.com/1740522895/PptJrqhv3,9,1740522895,新浪厦门,【#在厦门离影视剧主角只差一首BGM#🎵】用电影的方式打开厦门——厦门是天然片场[上课了]巷弄藏满了未署名的剧本，电影里的百种人生都藏在厦门的浪漫里[微风]#鹭岛有光 万物生长##第八届数字中国建设峰会# （via：100个厦门人） http://t.cn/A6dKVuYo  
PptpDwk3l,5160712657703583,https://weibo.com/5364020718/PptpDwk3l,1,5364020718,最爱福州,#第八届数字中国建设峰会#开幕式 
PptpL3wyX,5160712730840159,https://weibo.com/1658388624/PptpL3wyX,15,1658388624,新浪福建,#存款保险施行十周年# 中国银行福建省分行原创歌曲《当燃》发布，青年献唱创新发展主旋律#第八届数字中国建设峰会# [赞] http://t.cn/A6dosCKC  
PpCZAEOgF,5161080909726353,https://weibo.com/1826017320/PpCZAEOgF,1,1826017320,IT之家,【#移动互联网未成年人模式正式发布#：家长一键启动，所有应用同步切换】据“网信中国”公众号，4月29日上午，移动互联网未成年人模式在第八届数字中国建设峰会主论坛上正式发布。 
PpDXhrFuF,5161117916594361,https://weibo.com/7867593842/PpDXhrFuF,1,7867593842,来自天翼云的云宝,#第八届数字中国建设峰会# ，智能云生态成果展现场，国云小记者发回前线报道！跟随镜头，一起走进超酷的“智能世界”！ #数智国云 共谱新篇##算力即国力##天翼云##2025智能云生态大会#@中国电信 http://t.cn/A6dNuSjT 
PpDeWcj8I,5161090422933512,https://weibo.com/2001627641/PpDeWcj8I,509,2001627641,中国移动,福州，有着坊隅巷陌的古色古香，也有着簪花美景的五彩斑斓！走进#第八届数字中国建设峰会# 中国移动展区，一起去看看AI蝶变下我们的生活又将迎来怎样的多样色彩！#智焕新生共创AI+时代##移起AI+# 
PpG8Tlmh6,5161201995090516,https://weibo.com/2001627641/PpG8Tlmh6,8,2001627641,中国移动,"#第八届数字中国建设峰会# 期间，中移互联携Al+移动云盘Al+新通话、消息智能体、云OS智能体、量子安全产品、中国移动安全管家等Al+创新产品应用亮相中国移动展区，展现""Al+""重塑数智生活方式的多种可能。一起来看看吧！#智焕新生共创AI+时代##移起AI+# "
PpFHBDHY2,5161185079463806,https://weibo.com/2001627641/PpFHBDHY2,7,2001627641,中国移动,灵犀AI黑科技丨 问一问、贴一贴，金融数智服务全AI上 #第八届数字中国建设峰会##智焕新生共创AI+时代##移起AI+# http://t.cn/A6d07qKo 
PptlSthxO,5160710326978956,https://weibo.com/1809436135/PptlSthxO,2,1809436135,咪咕视频,#第八届数字中国建设峰会#在福州盛大启幕。中国移动以#智焕新生共创AI+时代#为旗帜，拉开了一场科技与人文交融的盛宴。咪咕音乐两大AI+创新应用——AI+音乐、AI视频彩铃惊艳亮相峰会，以创新科技重新定义数智生活体验。即刻登录咪咕音乐APP，个性创作AI视频、体验私人音乐助手，智创你的新世界！ 
PpEwvDNcQ,5161139759483944,https://weibo.com/1763084680/PpEwvDNcQ,2,1763084680,腾讯新闻出品,第八届数字中国建设峰会中国移动人工智能生态大会主旨论坛在福建福州召开，中国移动立足“供给者、汇聚者、运营者”定位，发布“九天”人工智能基座升级、首批信息消费“新三样”产品、AI能力联合舰队三项重磅成果，全面实施“AI+”行动计划，赋能经济社会数智化转型。#智焕新生共创AI+时代 
PpCAFiUe0,5161065454506036,https://weibo.com/1481944214/PpCAFiUe0,3,1481944214,飞象网项立刚,发布了头条文章：《中国联通董事长陈忠岳：深化数智融合创新 服务数字中国建设》 中国联通董事长陈忠岳出席峰会开幕式及主论坛，并在主论坛上发表题为《深化数智融合创新 服务数字中国建设》的主旨演讲。 http://t.cn/A6dCeHwh 
Ppvrbu5Ma,5160790497172046,https://weibo.com/2171536211/Ppvrbu5Ma,2,2171536211,遇见福州,"【用VR追“唐诡”，沉浸式探案超好玩】
《唐朝诡事录·西行》国潮沉浸剧场项目作为第八届数字中国建设峰会的数字应用场景之一，精彩亮相福州三坊七巷！一起去体验一下吧！#有福之州遇见数智未来##数字中国建设峰会福州见# 
via@新闻110 
http://t.cn/A6do7JbD "
Ppvrc6O6k,5160790501622560,https://weibo.com/2001627641/Ppvrc6O6k,526,2001627641,中国移动,带上簪花，不想回家！倒数10秒，让你AI上拍照#第八届数字中国建设峰会# #智焕新生共创AI+时代# #移起AI+# http://t.cn/A6d9zNBh 
PpCWA0uDU,5161079040117794,https://weibo.com/2770820555/PpCWA0uDU,92,2770820555,不是杀手的枪手_,"干中学
#第八届数字中国建设峰会#  "
PpGL7ziZa,5161225698414464,https://weibo.com/3075978705/PpGL7ziZa,3,3075978705,小含爱吃,两个人的快乐大于一个人#第八届数字中国建设峰会# 
PpERGmejW,5161152885298268,https://weibo.com/2001627641/PpERGmejW,511,2001627641,中国移动,"我在#第八届数字中国建设峰会# 现场当“打工狗”[doge][doge]火爆全网的机器人打工实录！
#智焕新生共创AI+时代# #移起AI+# http://t.cn/A6dpHfiv "
PpEtkArrZ,5161137788685331,https://weibo.com/2001627641/PpEtkArrZ,514,2001627641,中国移动,中国移动理想生活家丨 超全能的 “出行搭子” 来报到#第八届数字中国建设峰会# #智焕新生共创AI+时代# #移起AI+# http://t.cn/A6dpJDBC 
PpD6qFzWh,5161085149909601,https://weibo.com/2001627641/PpD6qFzWh,507,2001627641,中国移动,AI时代的“新三样”究竟是哪样？移起探馆#第八届数字中国建设峰会# 中国移动展区#智焕新生共创AI+时代##移起AI+# http://t.cn/A6dN771c 
PpCzzhMPc,5161064774239262,https://weibo.com/6568423515/PpCzzhMPc,1,6568423515,企通查,ADT动态｜北京奥德塔受邀出席#第八届数字中国建设峰会# ，助力数据腾飞！[鼓掌][鼓掌][鼓掌]http://t.cn/A6dCeXQ8 http://t.cn/A6dCeXQR 
PptG05Jao,5160722801365264,https://weibo.com/5428441557/PptG05Jao,1,5428441557,咪咕,五一长假即将开启！给各位科技控们推荐一个绝佳去处：既能体验AI+产品又可获得前沿资讯。4月28日-5月4日，欢迎小伙伴们前往福州海峡国际会展中心3号馆中国移动咪咕展区打卡围观，体验数字建设的独特魅力！#智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会##咪咕亮相数字峰会# 
PpEQF8cHj,5161152251955437,https://weibo.com/1932383433/PpEQF8cHj,1,1932383433,传说中的女网警,#女网警说#二十五载奋进路 数字中国谱新篇——第八届数字中国建设峰会专题片！http://t.cn/A6dpTsdT 
PpGKG3m9V,5161225420800167,https://weibo.com/3285499131/PpGKG3m9V,11,3285499131,王乐滢-,"日杂 /  祖籍求学路

#第八届数字中国建设峰会# "
PpFQzu6LY,5161190637175878,https://weibo.com/2002148123/PpFQzu6LY,1394,2002148123,中国联通,4月29日，#第八届数字中国建设峰会#·工业互联网产业生态大会在福州举办。本次大会以“数智融合赋能新型工业化”为主题，现场发布格物Unilink双跨平台AI跃迁成果，达成多项战略合作。来看视频快讯：#拥抱智能向新前行# http://t.cn/A6d0AJC5 
PpEmXdoNN,5161133833193607,https://weibo.com/3263330414/PpEmXdoNN,2,3263330414,微博广告,4月30日，“智驱新擎，共创AI+时代会”中国移动终端智能体及具身智能机器人分论坛在数字中国建设峰会期间召开。中国移动副总经理张冬表示，中国移动积极把握信息消费“新三样”产业格局趋势，勇担人工智能发展国家队。夯实智算网络新基座，构建自研大模型新能力，拓展新型智能终端新生态。 
PpuQFoioA,5160767855790588,https://weibo.com/2001627641/PpuQFoioA,522,2001627641,中国移动,真的可以看到！真的可以用到！是什么让小艺一秒AI上#第八届数字中国建设峰会# #智焕新生共创AI+时代# #移起AI+# http://t.cn/A6dKWm01 
PpEJYviC1,5161148107459717,https://weibo.com/2557129567/PpEJYviC1,4,2557129567,华为中国,#第八届数字中国建设峰会#热度再升级！智能世界的未来图景，等你来亲启！精彩不容错过，锁定海峡国际会展中心3号馆#华为#展区，我们与您一起见证#万智互联#加速迈向智能世界！ http://t.cn/A6dpjSNu 
PpuRjewEb,5160768253462091,https://weibo.com/7211561239/PpuRjewEb,2,7211561239,央视频,二十五载奋进路 数字中国谱新篇——第八届数字中国建设峰会专题片 http://t.cn/A6dKlGZv 
PpHUPq1Do,5161270156202814,https://weibo.com/2002148123/PpHUPq1Do,981,2002148123,中国联通,"晚安！
#第八届数字中国建设峰会# 
#拥抱智能向新前行# "
PpEh9ENuS,5161130239723390,https://weibo.com/1975415803/PpEh9ENuS,92,1975415803,中国电信,第八届数字中国建设峰会，智能云生态成果展现场，国云小记者发回前线报道！跟随镜头，一起走进超酷的“智能世界”！#2025智能云生态大会# #科技翼力量# @国资小新 @央企头条 http://t.cn/A6dpw5nH 
PpM7wneKp,5161431785538237,https://weibo.com/5143653913/PpM7wneKp,20,5143653913,中国一汽,"#数智化新一汽# 【探秘#第八届数字中国建设峰会# 中国一汽现场体验区】[中国赞]
中国一汽现场体验区以其前沿的科技展示、创新的数智化成果，为观众带来了一场视觉与知识的盛宴，欢迎朋友们打卡体验，一起探索数智化驱动下企业管理变革的无限可能。@国资小新 @央企头条 http://t.cn/A6dOEkiP "
PpHs29TlZ,5161252302357735,https://weibo.com/2557129567/PpHs29TlZ,8,2557129567,华为中国,4月29日-30日，#第八届数字中国建设峰会#在福州开幕。期间，由国家数据局主办，国家信息中心承办，华为公司协办的“智慧城市国际合作分论坛——未来城市·数智共赢：智慧城市市长国际论坛”于30日顺利召开。 http://t.cn/A6d0nHy5 
PpO5jxmFu,5161507297951964,https://weibo.com/5322435458/PpO5jxmFu,2,5322435458,看见河北北哥,我发表了头条文章:《数字化综合服务平台闪耀第八届数字中国建设峰会 共绘数字中国新篇章》 http://t.cn/A6dWJS6G 
PpMRuourF,5161460285836907,https://weibo.com/2001627641/PpMRuourF,318,2001627641,中国移动,今儿个，中国移动机器人给您来一段，让您实打实开开眼！#智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会# http://t.cn/A6dWh0nw 
PpMTdyFXk,5161461358264434,https://weibo.com/1775388940/PpMTdyFXk,2,1775388940,宝哥shivers,中国数字峰会#科技快讯##数字中国建设峰会##数字中国建设峰会福州见# 
PpFvXsP6W,5161177856869658,https://weibo.com/6850610375/PpFvXsP6W,18,6850610375,数码奶酪,#数智国云 共谱新篇#第八届数字中国建设峰会智能云生态成果展现场，天翼云全方位展示了国产化算力基础设施的建设成果。以自主可控的基础软硬件为核心，基于紫金算力架构国产化硬件、自研操作系统CTyunOS、自研分布式云操作系统TeleCloudOS一体化融合体系，打造全国产一体化软硬协同算力底座。 
PpOsrAWw4,5161521638804748,https://weibo.com/5793084374/PpOsrAWw4,2,5793084374,梦的酵母_,偶今天在#第八届数字中国建设峰会#  
PpNhTkwNN,5161476654892655,https://weibo.com/1796341451/PpNhTkwNN,11,1796341451,天津联通,八闽毓秀，乘“数”焕新。中国联通连续八年作为#数字中国建设峰会 主场馆网络保障服务项目独家承接商，为数字中国建设峰会提供高品质通信服务，以优质网络、硬核科技为峰会保驾护航，全力打造一场通信保障完备、科技感十足的数字盛会！#第八届数字中国建设峰会# http://t.cn/A6dWLiWR 
PpFsC8o6b,5161175781999263,https://weibo.com/2117508734/PpFsC8o6b,1,2117508734,中国气象局,#跟着气象记者看中国# 4月29日至30日，第八届数字中国建设峰会在福建省福州市举行。图中气象主题的体验区的这些气象科技，你对哪个最感兴趣？[来][来][来] 
PpCvyslOP,5161062286757059,https://weibo.com/2001627641/PpCvyslOP,510,2001627641,中国移动,"和AI对视感觉“一眼万年”？在#第八届数字中国建设峰会# ，中国移动体验区成全场焦点，人气爆棚！#智焕新生共创AI+时代#
福建海峡会展中心3号馆3C01展位#移起AI+# "
PpvmXDr2J,5160787879398749,https://weibo.com/2815224714/PpvmXDr2J,1,2815224714,海博TV,#戏狗GO#：“AI会取代人类吗”？今天我们来第八届数字中国建设峰会寻找答案。#第八届数字中国建设峰会##福州乘数而上##数字中国建设峰会福州见##有福之州遇见数智未来# http://t.cn/A6d97SEE 
PpLwDyofD,5161408918196377,https://weibo.com/2609325887/PpLwDyofD,2,2609325887,山林湖海星辰,以“二十五载奋进路 数字中国谱新篇——数智引领高质量发展”为主题的#第八届数字中国建设峰会#于4月29日在福建福州拉开帷幕。自然资源部展区上的地图融合出版产品和地图文创产品引人注目。#旅游##地图##福建# 
PpN8uBMFn,5161470829005213,https://weibo.com/1864204590/PpN8uBMFn,2,1864204590,台海时刻,#直击福州国家级数字盛会现场 新党副秘书长游智彬沉浸式体验第八届数字中国建设峰会现场，他有什么感想？戳视频一探究竟！4月29日-30日中国·福州，#第八届数字中国建设峰会 #有福之州遇见数智未来 http://t.cn/A6dWAvUP 
PpMiKfegk,5161438743629748,https://weibo.com/2674720851/PpMiKfegk,3,2674720851,长寿发布,#不拘四格#【移动互联网未成年人模式正式发布】立足未成年人网络保护现实需要、回应社会各界期待关切，第八届数字中国建设峰会峰会期间，移动互联网未成年人模式正式发布。 
Ppvi6zi2c,5160784868410808,https://weibo.com/1895697240/Ppvi6zi2c,1,1895697240,福州日报,【闽江潮涌处 数字共春生】#有福之州遇见数智未来# 29日，第八届数字中国建设峰会在福州盛大启幕。8年来，这场数字之约枕着闽江潮水的粼粼碧波，荡漾起数字中国建设的多彩涟漪。#数字中国建设峰会福州见##聚焦第八届数字中国建设峰会# http://t.cn/A6d9PO9s 
PpRhjcdrq,5161630052911608,https://weibo.com/5652189783/PpRhjcdrq,2,5652189783,海南廖孝炳,#福州乘数而上#29日至30日，#第八届数字中国建设峰会#期间，南威软件集团董事、常务副总裁洪创业接受人民网专访，围绕AI智能体技术赋能数字政府建设、关键技术突破及行业挑战应对等议题进行深度分享。一起来看↓http://t.cn/A6d09L60 [广告] http://t.cn/A6d0b71T 
PpNHEvQri,5161492627589748,https://weibo.com/2001627641/PpNHEvQri,10,2001627641,中国移动,五一去哪玩？一起看看移动爱家的智慧家庭科技吧！#智焕新生共创AI+时代# #移起AI+# #第八届数字中国建设峰会# http://t.cn/A6dWqKYE 
PpWzDlgku,5161833615067662,https://weibo.com/3660447174/PpWzDlgku,12,3660447174,全球纳贤,"#卢麒元[超话]#
数字中国建设峰会来了，卢麒元邀你一起逛展！ http://t.cn/A6djjnwn "
PpQ3MfOPw,5161583223770314,https://weibo.com/2002148123/PpQ3MfOPw,1198,2002148123,中国联通,当无人机在15分钟内将急救血液送达，当eVTOL模拟舱让普通人体验“飞行自由”，当无人机化身“空中交警”巡航交通……“低空经济”正逐渐从概念走入现实。戳视频走进#第八届数字中国建设峰会#低空经济展区，来看中国联通擘画的“低空新图景”！#拥抱智能向新前行# http://t.cn/A6dWFhV5 
PpZtMmRoB,5161945305448473,https://weibo.com/2473675252/PpZtMmRoB,1,2473675252,阿超_港媒视点,【胡薇的下午茶 | 香港如何发挥金融优势充当超级联络人、增值人?】第八届数字中国建设峰会，于4月28日至5月4日举办，香港特区政府驻福建联络处主任郑震生谈在与英国金融合作的背景下，香港如何发挥金融优势充当超级联络人、增值人? #胡薇的下午茶# （记者 胡薇） http://t.cn/A6dYxUNQ 
PpYZn9IcZ,5161926452314893,https://weibo.com/2473675252/PpYZn9IcZ,1,2473675252,阿超_港媒视点,【胡薇的下午茶 | 郑震生谈国际形势下香港的角色定位】第八届数字中国建设峰会，于4月28日至5月4日举办，香港特区政府驻福建联络处主任郑震生谈国际形势下香港的角色定位。#胡薇的下午茶# （记者 胡薇） http://t.cn/A6dYbxHO 
PpX89BbDa,5161855018862848,https://weibo.com/2002148123/PpX89BbDa,907,2002148123,中国联通,中共中央政治局委员、国务院副总理张国清28日至29日在福建出席#第八届数字中国建设峰会#开幕式并致辞。他强调，要深化数字技术创新应用，推动实体经济和数字经济深度融合，全面赋能经济社会高质量发展。来看总台报道：#拥抱智能向新前行# http://t.cn/A6djndOf 
Pq0TddfuM,5161999513157832,https://weibo.com/5108809552/Pq0TddfuM,44,5108809552,醒知同学,鸿蒙PC版真的要来了[哆啦A梦吃惊]#有点东西# http://t.cn/A6dTzX3A 
PpZCKzibt,5161950868411383,https://weibo.com/1698857957/PpZCKzibt,2,1698857957,海峡都市报,【#第八届数字峰会现场体验区开放至5月4日#】4月28日，第八届数字中国建设峰会现场体验区在福州海峡国际会展中心正式开放，新产品、新技术、新服务集中亮相。据了解，第八届数字中国建设峰会现场体验区将持续至5月4日。[思考]来聊聊：你去第八届数字峰会现场逛展了吗？ http://t.cn/A6dY99GQ 
Pq4Vb967S,5162154492168504,https://weibo.com/3061210763/Pq4Vb967S,3,3061210763,中国航空工业集团,#第八届数字中国建设峰会# 在中国气象局的现场体验区，我们看到了熟悉的面孔，“翼龙”“海燕”“新舟”，它们是航空装备助力气象高质量发展的一个缩影。#加快建设新时代航空强国#  http://t.cn/A6dTeIZ3 
Pq5bpE3EM,5162164559547180,https://weibo.com/3061210763/Pq5bpE3EM,1,3061210763,中国航空工业集团,安全、数据、耐心，这是全空间无人体系产业发展的关键词。戳文章，听专家详细解读。#第八届数字中国建设峰会##加快建设新时代航空强国#  http://t.cn/A6dTsmze 
Pq75jtKJ9,5162237657091135,https://weibo.com/7460431271/Pq75jtKJ9,2,7460431271,听心6666,"#手机摄影[超话]#@手机摄影 @随手拍福州 @福州虎纠人 @福州身边事儿 
数智引领高质量发展——第八届数字中国建设峰会 "
Pq6yJd7jl,5162217453126371,https://weibo.com/2639029341/Pq6yJd7jl,2,2639029341,福州发布,#ai看福州# 【数字中国创新大赛数字城市赛道闭幕】4月29日，2025数字城市之夜暨数字中国创新大赛·数字城市赛道颁奖典礼和数字城市百景分享会在福州举行。据悉，共有22个作品获得年度数字城市铂金奖和年度数字城市金奖，10个作品获得年度数字城市人气奖。#数字中国建设峰会福州见# http://t.cn/A6dTDvgv 
